ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 14 - Manufacture of wearing apparel",2020,146.58,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 15 - Manufacture of leather and related products",2020,18.069,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2020,5.797,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 17 - Manufacture of paper and paper products",2020,3.075,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 18 - Printing and reproduction of recorded media",2020,2.005,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 19 - Manufacture of coke and refined petroleum products",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 20 - Manufacture of chemicals and chemical products",2020,8.634,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 21 - Manufacture of pharmaceuticals, medicinal chemical and botanical products",2020,2.586,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 22 - Manufacture of rubber and plastics products",2020,6.866,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 23 - Manufacture of other non-metallic mineral products",2020,11.515,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 24 - Manufacture of basic metals",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 25 - Manufacture of fabricated metal products, except machinery and equipment",2020,5.926,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 27 - Manufacture of electrical equipment",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 28 - Manufacture of machinery and equipment n.e.c.",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 29 - Manufacture of motor vehicles, trailers and semi-trailers",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 30 - Manufacture of other transport equipment",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 31 - Manufacture of furniture",2020,8.42,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 32 - Other manufacturing",2020,29.403,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 33 - Repair and installation of machinery and equipment",2020,1.631,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 35 - Electricity, gas, steam and air conditioning supply",2020,3.034,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 36 - Water collection, treatment and supply",2020,2.507,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 37 - Sewerage",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 38 - Waste collection, treatment and disposal activities; materials recovery",2020,14.506,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 41 - Construction of buildings",2020,15.457,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 42 - Civil engineering",2020,3.771,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 43 - Specialized construction activities",2020,5.935,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 45 - Wholesale and retail trade and repair of motor vehicles and motorcycles",2020,27.637,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 46 - Wholesale trade, except of motor vehicles and motorcycles",2020,151.666,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 47 - Retail trade, except of motor vehicles and motorcycles",2020,1339.417,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 49 - Land transport and transport via pipelines",2020,41.269,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 50 - Water transport",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 51 - Air transport",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 52 - Warehousing and support activities for transportation",2020,14.342,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 53 - Postal and courier activities",2020,2.818,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 55 - Accommodation",2020,19.12,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 56 - Food and beverage service activities",2020,590.714,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 58 - Publishing activities",2020,3.424,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 59 - Motion picture, video and television programme production, sound recording and music publishing activities",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 60 - Programming and broadcasting activities",2020,5.885,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2020,20.725,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities",2020,4.12,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 63 - Information service activities",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 64 - Financial service activities, except insurance and pension funding",2020,55.993,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 65 - Insurance, reinsurance and pension funding, except compulsory social security",2020,10.383,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 66 - Activities auxiliary to financial service and insurance activities",2020,3.238,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 68 - Real estate activities",2020,14.13,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 69 - Legal and accounting activities",2020,53.467,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 70 - Activities of head offices; management consultancy activities",2020,3.455,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 71 - Architectural and engineering activities; technical testing and analysis",2020,15.459,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 72 - Scientific research and development",2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 73 - Advertising and market research",2020,15.029,,,Repository: ILO-STATISTICS - Micro data processing
